"name","external_donor_name","donor_id","donor_name"
"","461005",859736356,"Sst-IRES-Cre;Th-P2A-FlpO;Ai65-461005"
"","460585",859736327,"Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460585"
"","460584",859736306,"Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584"
"","461397",859736274,"Glt25d2-Cre_NF107;Ai14-461397"
"","461396",859736234,"Glt25d2-Cre_NF107;Ai14-461396"
"","460637",859736217,"Ntsr1-Cre_GN220;Ai14-460637"
"","460633",859736194,"Ntsr1-Cre_GN220;Ai14-460633"
"","459903",859062391,"Calb2-IRES-Cre-459903"
"","461718",859062383,"Calb2-IRES-Cre-461718"
"","462046",859061978,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93-462046"
"","459890",859057067,"Vip-IRES-Cre-459890"
"","459889",859057059,"Vip-IRES-Cre-459889"
"","459886",859057051,"Vip-IRES-Cre-459886"
"","459159",859054994,"Vip-IRES-Cre;Ai32-459159"
"","457909",859043670,"Snap25-IRES2-Cre;Ai14-457909"
"","457911",859043660,"Snap25-IRES2-Cre;Ai14-457911"
"","460746",859036448,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-460746"
"","459698",859033714,"Cux2-IRES-Cre-459698"
"","459702",859033705,"Cux2-IRES-Cre-459702"
"","459225",858783235,"C57BL/6J-459225"
"","460165",858233209,"Cart-Tg1-Cre-460165"
"","459610",858233200,"Grik4-Cre-459610"
"","459696",858164946,"Cux2-IRES-Cre-459696"
"","459419",858164938,"Gad2-IRES-Cre-459419"
"","464065",858163047,"Pvalb-IRES-Cre-464065"
"","464066",858157540,"Pvalb-IRES-Cre-464066"
"","459900",858155443,"Calb2-IRES-Cre-459900"
"","459896",858155434,"Calb2-IRES-Cre-459896"
"","458537",858136777,"Vip-IRES-Cre;Ai148-458537"
"","455293",858135241,"Pvalb-IRES-Cre;Ai32-455293"
"","454033",858078171,"Vip-IRES-Cre;Ai32-454033"
"","462039",858058469,"Vip-IRES-Cre;Ai148-462039"
"","452097",858050510,"Vip-IRES-Cre;Ai32-452097"
"","457737",858039751,"A930038C07Rik-Tg1-Cre-457737"
"","459389",858039740,"A930038C07Rik-Tg1-Cre-459389"
"","462525",858034901,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-462525"
"","462522",858034828,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-462522"
"","393007",856847522,"Rbp4-Cre_KL100;APP_PS1-393007"
"","393208",856840604,"hAPP-J20-393208"
"","322278",856839049,"hAPP-J20-322278"
"","393206",856834682,"hAPP-J20-393206"
"","393005",856831729,"Rbp4-Cre_KL100;APP_PS1-393005"
"","322279",856826254,"hAPP-J20-322279"
"","393006",856824344,"Rbp4-Cre_KL100;APP_PS1-393006"
"","444909",856819617,"Rorb-IRES2-Cre-444909"
"","444910",856813521,"Rorb-IRES2-Cre-444910"
"","459490",856777299,"Snap25-IRES2-Cre;Ai14-459490"
"","459495",856777116,"Snap25-IRES2-Cre;Ai14-459495"
"","458751",856776927,"Slc17a7-IRES2-Cre;Ai14-458751"
"","460764",856775163,"C57BL6J-460764"
"","463481",856775145,"C57BL6J-463481"
"","382679",856720767,"Rbp4-Cre_KL100;APP_PS1-382679"
"","457265",856696241,"Slc6a4-Cre_ET33-457265"
"","457263",856696221,"Slc6a4-Cre_ET33-457263"
"","459731",856673191,"Sst-IRES-Cre;Ai14-459731"
"","459730",856673181,"Sst-IRES-Cre;Ai14-459730"
"","459434",856673170,"Vip-IRES-Cre;Ai14-459434"
"","459432",856673160,"Vip-IRES-Cre;Ai14-459432"
"","458807",856673150,"Sst-IRES-Cre;Ai14-458807"
"","458817",856673140,"Vip-IRES-Cre;Ai14-458817"
"","458806",856673129,"Sst-IRES-Cre;Ai14-458806"
"","459713",856673117,"Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-459713"
"","460310",856672409,"Sncg-IRES2-FlpO-neo;Ai65F-460310"
"","460309",856672395,"Sncg-IRES2-FlpO-neo;Ai65F-460309"
"","460308",856672385,"Sncg-IRES2-FlpO-neo;Ai65F-460308"
"","460304",856672374,"Sncg-IRES2-FlpO-neo;Ai65F-460304"
"","460664",856624585,"Sst-IRES-Cre;Ai167-460664"
"","456442",856624571,"Penk-IRES2-Cre-neo;Ai167-456442"
"","463285",856624555,"Slc17a7-IRES2-Cre;Ai203-hyg-463285"
"","460663",856624530,"Sst-IRES-Cre;Ai167-460663"
"","462992",856620225,"Sim1-Cre_KJ18;Snap25-GFP;Vip-IRES-FlpO-462992-Ai65F"
"","462527",856620210,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-462527"
"","462528",856620195,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-462528"
"","462524",856620176,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-462524"
"","462523",856620154,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-462523"
"","462152",856620133,"Nr5a1-Cre;Ai140;Vip-IRES-FlpO;Ai65F-462152"
"","461547",856620118,"Sst-IRES-Cre;Sst-IRES-FlpO-461547"
"","321640",856481517,"APP_PS1-321640"
"","321639",856477680,"APP_PS1-321639"
"","459546",856329688,"Pvalb-IRES-Cre;RCL-H2B-GFP-459546"
"","458017",856328630,"Pvalb-IRES-Cre;RCL-H2B-GFP-458017"
"","458016",856327966,"Pvalb-IRES-Cre;RCL-H2B-GFP-458016"
"","458013",856327330,"Pvalb-IRES-Cre;RCL-H2B-GFP-458013"
"","458009",856326811,"Pvalb-IRES-Cre;RCL-H2B-GFP-458009"
"","458008",856326262,"Pvalb-IRES-Cre;RCL-H2B-GFP-458008"
"","457860",855864039,"Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-457860"
"","468621",855855256,"Slc17a7-IRES2-Cre;Chrna6-IRES2-FlpO-WPRE-468621-Ai193-hyg"
"","468620",855855135,"Slc17a7-IRES2-Cre;Chrna6-IRES2-FlpO-WPRE-468620-Ai193-hyg"
"","468616",855854922,"Slc17a7-IRES2-Cre;Chrna6-IRES2-FlpO-WPRE-468616-Ai193-hyg"
"","468599",855853843,"Sst-IRES-Cre;Chrna6-IRES2-FlpO-WPRE-neo-468599-Ai200-hyg"
"","468598",855851298,"Sst-IRES-Cre;Chrna6-IRES2-FlpO-WPRE-neo-468598-Ai200-hyg"
"","468594",855850456,"Sst-IRES-Cre;Chrna6-IRES2-FlpO-WPRE-neo-468594-Ai200-hyg"
"","468592",855849681,"Sst-IRES-Cre;Chrna6-IRES2-FlpO-WPRE-neo-468592-Ai200-hyg"
"","468590",855847914,"Slc17a7-IRES2-Cre;Ai195-hyg-468590"
"","458936",855745978,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-458936"
"","461739",855447969,"Htr3a-Cre_NO152-461739"
"","461738",855447954,"Htr3a-Cre_NO152-461738"
"","459768",855443950,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-459768"
"","459222",855424322,"C57BL/6J-459222"
"","321642",855146358,"APP_PS1-321642"
"","321637",855143935,"APP_PS1-321637"
"","321636",855132412,"APP_PS1-321636"
"","459221",854648849,"C57BL/6J-459221"
"","463106",854627934,"Pvalb-IRES-Cre-463106"
"","463104",854627926,"Pvalb-IRES-Cre-463104"
"","459223",854626607,"C57BL/6J-459223"
"","459777",854625254,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-459777"
"","458986",854621456,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai94-458986"
"","457870",854620025,"Gad2-IRES-Cre-457870"
"","457874",854620017,"Gad2-IRES-Cre-457874"
"","463721",854619134,"Pvalb-IRES-Cre-463721"
"","461027",854618502,"Vip-IRES-Cre;Ai32-461027"
"","464064",854614264,"Pvalb-IRES-Cre-464064"
"","463109",854613960,"Pvalb-IRES-Cre-463109"
"","463108",854613947,"Pvalb-IRES-Cre-463108"
"","459773",854612256,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-459773"
"","457875",854608956,"Gad2-IRES-Cre-457875"
"","457868",854608948,"Gad2-IRES-Cre-457868"
"","465353",854563693,"Slc17a7-IRES2-Cre;Ai203-hyg-465353"
"","459224",854543011,"C57BL/6J-459224"
"","456550",854537392,"Glt25d2-Cre_NF107-456550"
"","456551",854537370,"Glt25d2-Cre_NF107-456551"
"","459521",854534819,"Vip-IRES-Cre;Ai32-459521"
"","460763",854208783,"C57BL6J-460763"
"","458754",854208179,"Slc17a7-IRES2-Cre;Ai14-458754"
"","458409",854208166,"Slc32a1-IRES-Cre;Ai14-458409"
"","456788",854208152,"Slc17a6-IRES-Cre;Ai14-456788"
"","456787",854208137,"Slc17a6-IRES-Cre;Ai14-456787"
"","450947",854168005,"Sst-IRES-Cre-450947"
"","460086",854118250,"Vip-IRES-Cre;Ai140;Sst-IRES-FlpO;Ai65F-460086"
"","454491",854105643,"Sim1-Cre_KJ18;Sst-IRES-FlpO;Ai193-hyg-454491"
"","460085",854098758,"Vip-IRES-Cre;Ai140;Sst-IRES-FlpO;Ai65F-460085"
"","458607",853717190,"Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-458607"
"","458316",853717163,"Pvalb-IRES-Cre;Ai14-458316"
"","457711",853717096,"Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-457711"
"","458021",853717060,"Vip-IRES-Cre;Ai14-458021"
"","458020",853717023,"Vip-IRES-Cre;Ai14-458020"
"","458019",853716982,"Vip-IRES-Cre;Ai14-458019"
"","458018",853716939,"Vip-IRES-Cre;Ai14-458018"
"","453077",853715204,"Sncg-IRES2-FlpO-neo;Ai65F-453077"
"","451119",853715182,"Sncg-IRES2-FlpO-neo;Ai65F-451119"
"","451117",853715156,"Sncg-IRES2-FlpO-neo;Ai65F-451117"
"","451115",853715134,"Sncg-IRES2-FlpO-neo;Ai65F-451115"
"","456110",853715112,"Sncg-IRES2-FlpO-neo;Ai65F-456110"
"","456109",853715088,"Sncg-IRES2-FlpO-neo;Ai65F-456109"
"","456107",853715067,"Sncg-IRES2-FlpO-neo;Ai65F-456107"
"","456105",853715043,"Sncg-IRES2-FlpO-neo;Ai65F-456105"
"","459878",853702723,"Sst-IRES-Cre;Ai167-459878"
"","458369",853702709,"Sst-IRES-Cre;Ai167-458369"
"","451655",853149959,"Tac1-IRES2-Cre;Sst-IRES-FlpO;Ai188-hyg-451655"
"","446654",853148471,"Tac1-IRES2-Cre;Sst-IRES-FlpO;Ai188-hyg-446654"
"","446177",853147508,"Tacr1-T2A-Cre;Sst-IRES-FlpO;Ai188-hyg-446177"
"","446176",853146561,"Tacr1-T2A-Cre;Sst-IRES-FlpO;Ai188-hyg-446176"
"","444771",853145482,"Tacr1-T2A-Cre;Sst-IRES-FlpO;Ai188-hyg-444771"
"","444142",853144632,"Tac1-IRES2-Cre;Sst-IRES-FlpO;Ai188-hyg-444142"
"","437264",853144246,"Tacr1-T2A-Cre;Sst-IRES-FlpO;Ai188-hyg-437264"
"","436253",853142763,"Tacr1-T2A-Cre;Sst-IRES-FlpO;Ai188-hyg-436253"
"","436252",853141726,"Tacr1-T2A-Cre;Sst-IRES-FlpO;Ai188-hyg-436252"
"","424471",853139380,"C57BL/6J-424471"
"","241043",853124024,"APP/PS1-241043"
"","456104",853105385,"Sncg-IRES2-FlpO-neo;Ai65F-456104"
"","456893",852838904,"Ctgf-T2A-dgCre-456893"
"","456892",852838881,"Ctgf-T2A-dgCre-456892"
"","454702",852838854,"Sst-IRES-Cre-454702"
"","450183",852482299,"Pvalb-IRES-Cre;Ai32-450183"
"","406494",852426818,"Gnb4-IRES2-CreERT2;Ai148-406494"
"","457308",852404840,"Sim1-Cre_KJ18;Ai14-457308"
"","457310",852404822,"Sim1-Cre_KJ18;Ai14-457310"
"","457288",852404807,"Tlx3-Cre_PL56;Ai14-457288"
"","453369",852404790,"Vip-IRES-Cre;Ai14-453369"
"","452676",852327134,"Nxph4-T2A-CreERT2;Ai166-452676"
"","452674",852326655,"Nxph4-T2A-CreERT2;Ai166-452674"
"","452670",852323899,"Nxph4-T2A-CreERT2;Ai166-452670"
"","452669",852322228,"Nxph4-T2A-CreERT2;Ai166-452669"
"","451348",852319986,"Fezf2-CreER;Ai166-451348"
"","451347",852318731,"Fezf2-CreER;Ai166-451347"
"","451345",852316855,"Fezf2-CreER;Ai166-451345"
"","448763",852315228,"Chat-IRES-Cre;Ai166-448763"
"","445244",852313064,"Cux2-CreERT2;Ai166-445244"
"","445243",852311420,"Cux2-CreERT2;Ai166-445243"
"","445241",852309261,"Cux2-CreERT2;Ai166-445241"
"","456100",852300129,"Slc17a7-IRES2-Cre;Plxnd1-IRES2-dgFlpO-456100-Ai191-hyg"
"","453455",852299395,"Calb2-CreERT2;Ai166-453455"
"","453454",852295292,"Calb2-CreERT2;Ai166-453454"
"","424508",852294308,"Ai193(TICL-EGFP-ICF-tdT)-hyg-424508"
"","453190",852294300,"Calb1-IRES2-Cre-neo;Ai14-453190"
"","442975",852294128,"Calb1-IRES2-Cre-neo;Ai14-442975"
"","442827",852293384,"Calb2-CreERT2;Ai166-442827"
"","426481",852293325,"Ai193(TICL-EGFP-ICF-tdT)-hyg-426481"
"","450138",852087415,"Sst-IRES-Cre;Ai167-450138"
"","455182",851755514,"Pvalb-IRES-Cre;Ai32-455182"
"","457840",850982312,"Sst-IRES-Cre;Ai148-457840"
"","456912",850981193,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-456912"
"","460865",850967958,"Sst-IRES-Cre;Ai167-460865"
"","448754",850967598,"Vip-IRES-Cre;Ai32-448754"
"","456891",850967061,"Ctgf-T2A-dgCre-456891"
"","456894",850967050,"Ctgf-T2A-dgCre-456894"
"","458151",850966667,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-458151"
"","456824",850966161,"Sst-IRES-Cre;Ai167-456824"
"","460665",850966116,"Sst-IRES-Cre;Ai167-460665"
"","448755",850965702,"Vip-IRES-Cre;Ai32-448755"
"","459528",850965005,"Vip-IRES-Cre;Ai32-459528"
"","457042",850964367,"Chat-IRES-Cre-neo-457042"
"","457043",850964356,"Chat-IRES-Cre-neo-457043"
"","457991",850941031,"Ntsr1-Cre_GN220;Ai140;Pvalb-T2A-FlpO-457991-Ai65F"
"","457380",850941013,"Tlx3-Cre_PL56;Ai140;Pvalb-T2A-FlpO;Ai65F-457380"
"","460866",850906757,"Sst-IRES-Cre;Ai167-460866"
"","457736",850903536,"A930038C07Rik-Tg1-Cre-457736"
"","457627",850903527,"Slc17a6-IRES-Cre-457627"
"","459160",850890120,"Vip-IRES-Cre;Ai32-459160"
"","450184",850878250,"Pvalb-IRES-Cre;Ai32-450184"
"","456198",850874719,"Prkcd-GluCla-CFP-IRES-Cre-456198"
"","456199",850874707,"Prkcd-GluCla-CFP-IRES-Cre-456199"
"","457841",850862423,"Sst-IRES-Cre;Ai148-457841"
"","456194",850844501,"Prkcd-GluCla-CFP-IRES-Cre-456194"
"","456196",850844485,"Prkcd-GluCla-CFP-IRES-Cre-456196"
"","454708",850840698,"Sst-IRES-Cre-454708"
"","456197",850840680,"Prkcd-GluCla-CFP-IRES-Cre-456197"
"","456418",850837333,"Nos1-CreERT2-456418"
"","456420",850837325,"Nos1-CreERT2-456420"
"","450563",850822531,"Ai75(RCL-nT)-450563"
"","456793",850822323,"Snap25-IRES2-Cre;Ai14-456793"
"","457510",850821879,"Slc17a7-IRES2-Cre;Ai14-457510"
"","457508",850821855,"Slc17a7-IRES2-Cre;Ai14-457508"
"","456488",850821845,"Gad2-IRES-Cre;Ai14-456488"
"","456157",850821835,"Slc17a7-IRES2-Cre;Ai14-456157"
"","458160",850820357,"C57BL6J-458160"
"","458159",850820346,"C57BL6J-458159"
"","450560",850810837,"Ai75(RCL-nT)-450560"
"","458327",849616949,"Nr5a1-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-458327"
"","459272",849616926,"Nr5a1-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-459272"
"","459274",849616900,"Nr5a1-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-459274"
"","459267",849616873,"Nr5a1-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-459267"
"","458367",849616848,"Sst-IRES-Cre;Ai167-458367"
"","458338",849616831,"Sim1-Cre_KJ18;Snap25-GFP;Vip-IRES-FlpO-458338-Ai65F"
"","447720",849543692,"Vip-IRES-Cre;Ai32-447720"
"","458350",849518695,"Ntsr1-Cre_GN220;Ai167-458350"
"","456831",849516480,"Sst-IRES-Cre;Ai167-456831"
"","458650",849516473,"R26-LSL-Gi-DREADD-neo-458650"
"","456828",849516465,"Sst-IRES-Cre;Ai167-456828"
"","455006",849300731,"Snap25-IRES2-Cre;Ai14-455006"
"","454112",849149162,"Scnn1a-Tg2-Cre-454112"
"","454111",849149152,"Scnn1a-Tg2-Cre-454111"
"","453159",849149134,"Crh-IRES-Cre_BL-453159"
"","453158",849149117,"Crh-IRES-Cre_BL-453158"
"","466127",849113475,"APP(NL-G-F)-466127"
"","466126",849112648,"APP(NL-G-F)-466126"
"","466125",849112452,"APP(NL-G-F)-466125"
"","466124",849112273,"APP(NL-G-F)-466124"
"","466123",849112005,"APP(NL-G-F)-466123"
"","466122",849110904,"APP(NL-G-F)-466122"
"","466121",849109850,"APP(NL-G-F)-466121"
"","466120",849108597,"APP(NL-G-F)-466120"
"","466119",849107592,"APP(NL-G-F)-466119"
"","466118",849104940,"APP(NL-G-F)-466118"
"","430796",849031666,"C57BL/6J-430796"
"","381988",849002650,"hAPP-J20-381988"
"","381987",849000685,"hAPP-J20-381987"
"","355617",848997312,"Tlx3-Cre_PL56;APP_PS1-355617"
"","456300",848991843,"Ntsr1-Cre_GN220;Ai14-456300"
"","456491",848802549,"Gad2-IRES-Cre;Ai14-456491"
"","456900",848630285,"Glt25d2-Cre_NF107;Ai14-456900"
"","456298",848630275,"Ntsr1-Cre_GN220;Ai14-456298"
"","456295",848630265,"Ntsr1-Cre_GN220;Ai14-456295"
"","456490",848630023,"Gad2-IRES-Cre;Ai14-456490"
"","456306",848630002,"Htr3a-Cre_NO152;Ai14-456306"
"","456304",848629991,"Htr3a-Cre_NO152;Ai14-456304"
"","457152",848629981,"Sst-IRES-Cre;Ai14-457152"
"","457150",848629970,"Sst-IRES-Cre;Ai14-457150"
"","457304",848629958,"Chrna2-Cre_OE25;Pvalb-T2A-FlpO;Ai65-457304"
"","457299",848629946,"Chrna2-Cre_OE25;Pvalb-T2A-FlpO;Ai65-457299"
"","453692",848264451,"Tlx3-Cre_PL56;RCL-Sun1sfGFP-neo-453692"
"","322276",848249984,"hAPP-J20-322276"
"","456527",847868524,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93(NC)-456527"
"","459220",847866162,"C57BL/6J-459220"
"","458155",847865057,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-458155"
"","457766",847864085,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai94-457766"
"","459218",847856497,"C57BL/6J-459218"
"","457764",847854061,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai94-457764"
"","456528",847852158,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93(NC)-456528"
"","455036",847849745,"Pvalb-IRES-Cre;Ai32-455036"
"","455295",847849737,"Pvalb-IRES-Cre;Ai32-455295"
"","454957",847844141,"Vip-IRES-Cre-454957"
"","453839",847844130,"Nr5a1-Cre-453839"
"","381990",847707966,"hAPP-J20-381990"
"","381989",847705340,"hAPP-J20-381989"
"","462441",847603684,"Ai65F-HOMO-462441"
"","456917",847076515,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-456917"
"","454771",847075917,"Ntrk1-IRES-Cre-454771"
"","454776",847075909,"Ntrk1-IRES-Cre-454776"
"","455411",847075752,"Slc6a5-Cre_KF109-455411"
"","455413",847075744,"Slc6a5-Cre_KF109-455413"
"","455417",847075048,"Slc6a5-Cre_KF109-455417"
"","455419",847075038,"Slc6a5-Cre_KF109-455419"
"","456916",847074139,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-456916"
"","437157",846826395,"Pvalb-IRES-Cre;Ai32-437157"
"","437161",846825546,"Pvalb-IRES-Cre;Ai32-437161"
"","437156",846822521,"Pvalb-IRES-Cre;Ai32-437156"
"","434626",846822463,"Pvalb-IRES-Cre;Ai32-434626"
"","442596",846822389,"Pvalb-IRES-Cre;Ai32-442596"
"","455825",846664051,"Sst-IRES-Cre;Ai167-455825"
"","454777",846664038,"Ntrk1-IRES-Cre-454777"
"","455533",846654456,"Sim1-Cre_KJ18-455533"
"","455532",846654433,"Sim1-Cre_KJ18-455532"
"","448173",846651644,"Vip-IRES-Cre;Ai32-448173"
"","459219",846637384,"C57BL/6J-459219"
"","454782",846603718,"C57BL6J-454782"
"","455009",846603500,"Snap25-IRES2-Cre;Ai14-455009"
"","455007",846603488,"Snap25-IRES2-Cre;Ai14-455007"
"","456156",846603146,"Slc17a7-IRES2-Cre;Ai14-456156"
"","456155",846603124,"Slc17a7-IRES2-Cre;Ai14-456155"
"","453328",846602967,"C57BL6J-453328"
"","456829",846601048,"Sst-IRES-Cre;Ai167-456829"
"","456830",846601039,"Sst-IRES-Cre;Ai167-456830"
"","457278",846601028,"Ntsr1-Cre_GN220;Ai167-457278"
"","457389",846121713,"Vip-IRES-Cre;Ai140;Sst-IRES-FlpO;Ai65F-457389"
"","458329",846117929,"Nr5a1-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-458329"
"","458326",846117912,"Nr5a1-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-458326"
"","439979",846117900,"Pvalb-IRES-Cre-439979"
"","439980",846117891,"Pvalb-IRES-Cre-439980"
"","457448",846117874,"Sst-IRES-Cre;Ai167-457448"
"","457447",846117862,"Sst-IRES-Cre;Ai167-457447"
"","456950",846117847,"Vip-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-456950"
"","456952",846117831,"Vip-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-456952"
"","457393",846117814,"Vip-IRES-Cre;Ai140;Sst-IRES-FlpO;Ai65F-457393"
"","457387",846117798,"Vip-IRES-Cre;Ai140;Sst-IRES-FlpO;Ai65F-457387"
"","416531",845634904,"Gnb4-IRES2-CreERT2;Camk2a-tTA;Ai93-416531"
"","432805",845634646,"Gnb4-IRES2-CreERT2;Camk2a-tTA;Ai93-432805"
"","423780",845634251,"Gnb4-IRES2-CreERT2;Camk2a-tTA;Ai93-423780"
"","425300",845633994,"Gnb4-IRES2-CreERT2;Camk2a-tTA;Ai93-425300"
"","388612",845344934,"APP_PS1;rTg4510-388612"
"","388611",845344369,"APP_PS1;rTg4510-388611"
"","388610",845343247,"APP_PS1;rTg4510-388610"
"","388609",845342375,"APP_PS1;rTg4510-388609"
"","388607",845340742,"APP_PS1;rTg4510-388607"
"","455994",844941341,"Sst-IRES-Cre;Th-P2A-FlpO;Ai65-455994"
"","455018",844941326,"Gad2-IRES-Cre;Ai14-455018"
"","455016",844941307,"Gad2-IRES-Cre;Ai14-455016"
"","454540",844941294,"Slc17a6-IRES-Cre;Ai14-454540"
"","454539",844941280,"Slc17a6-IRES-Cre;Ai14-454539"
"","454538",844941269,"Slc17a6-IRES-Cre;Ai14-454538"
"","455522",844941259,"Vip-IRES-Cre;Ai14-455522"
"","455521",844941245,"Vip-IRES-Cre;Ai14-455521"
"","455920",844940748,"Sst-IRES-Cre;Ai14-455920"
"","455917",844940737,"Sst-IRES-Cre;Ai14-455917"
"","454978",844940727,"Sst-IRES-Cre;Ai14-454978"
"","454977",844940716,"Sst-IRES-Cre;Ai14-454977"
"","415195",844231089,"Npr3-IRES2-CreERT2-neo;Ai14-415195"
"","384615",844219471,"Slc32a1-IRES-Cre;Ai75-384615"
"","381520",844219467,"Slc32a1-IRES-Cre;Ai75-381520"
"","381518",844219463,"Slc32a1-IRES-Cre;Ai75-381518"
"","374591",844219459,"Slc32a1-IRES-Cre;Ai75-374591"
"","374590",844219455,"Slc32a1-IRES-Cre;Ai75-374590"
"","374486",844219447,"Slc32a1-IRES-Cre;Ai75-374486"
"","374485",844219439,"Slc32a1-IRES-Cre;Ai75-374485"
"","357498",844219431,"Rorb-IRES2-Cre;Ai75-357498"
"","357495",844219422,"Rorb-IRES2-Cre;Ai75-357495"
"","357494",844219414,"Rorb-IRES2-Cre;Ai75-357494"
"","381877",844219404,"Rbp4-Cre_KL100;Ai75-381877"
"","385370",844219396,"Pvalb-IRES-Cre;Ai75-385370"
"","376567",844219388,"Tlx3-Cre_PL56;Ai75-376567"
"","376566",844219380,"Tlx3-Cre_PL56;Ai75-376566"
"","373012",844219372,"Tlx3-Cre_PL56;Ai75-373012"
"","373011",844219364,"Tlx3-Cre_PL56;Ai75-373011"
"","398913",844219356,"Gad2-IRES-Cre;Ai75-398913"
"","398912",844219347,"Gad2-IRES-Cre;Ai75-398912"
"","393133",844219339,"Gad2-IRES-Cre;Ai75-393133"
"","393131",844219329,"Gad2-IRES-Cre;Ai75-393131"
"","383580",844219321,"Gad2-IRES-Cre;Ai75-383580"
"","374110",844219313,"Gad2-IRES-Cre;Ai75-374110"
"","374108",844219305,"Gad2-IRES-Cre;Ai75-374108"
"","348189",844219298,"Emx1-IRES-Cre;Ai75-348189"
"","347537",844219291,"Emx1-IRES-Cre;Ai75-347537"
"","347536",844219284,"Emx1-IRES-Cre;Ai75-347536"
"","347535",844219276,"Emx1-IRES-Cre;Ai75-347535"
"","343526",844219272,"Emx1-IRES-Cre;Ai75-343526"
"","343525",844219268,"Emx1-IRES-Cre;Ai75-343525"
"","343524",844219264,"Emx1-IRES-Cre;Ai75-343524"
"","343521",844219260,"Emx1-IRES-Cre;Ai75-343521"
"","343520",844219256,"Emx1-IRES-Cre;Ai75-343520"
"","343519",844219251,"Emx1-IRES-Cre;Ai75-343519"
"","384014",844219242,"Cux2-CreERT2;Ai75-384014"
"","384013",844219233,"Cux2-CreERT2;Ai75-384013"
"","384010",844219225,"Cux2-CreERT2;Ai75-384010"
"","384007",844219217,"Cux2-CreERT2;Ai75-384007"
"","364511",844219209,"Cux2-CreERT2;Ai75-364511"
"","364510",844219201,"Cux2-CreERT2;Ai75-364510"
"","349423",844219194,"Pvalb-IRES-Cre;RCL-Sun1sfGFP-neo-349423"
"","395411",844219184,"Ctgf-T2A-dgCre;Ai75-395411"
"","395409",844219175,"Ctgf-T2A-dgCre;Ai75-395409"
"","375437",844219165,"Ctgf-T2A-dgCre;Ai75-375437"
"","375434",844219157,"Ctgf-T2A-dgCre;Ai75-375434"
"","375433",844219149,"Ctgf-T2A-dgCre;Ai75-375433"
"","371795",844219141,"Ctgf-T2A-dgCre;Ai75-371795"
"","350870",844219133,"Ctgf-T2A-dgCre;Ai75-350870"
"","382464",844219117,"Chat-IRES-Cre-neo;Ai75-382464"
"","382462",844219112,"Chat-IRES-Cre-neo;Ai75-382462"
"","382461",844218523,"Chat-IRES-Cre-neo;Ai75-382461"
"","388613",844120783,"APP_PS1;rTg4510-388613"
"","388608",844120373,"APP_PS1;rTg4510-388608"
"","388055",844118858,"Cux2-IRES-Cre;APP_PS1-388055"
"","439508",843468180,"C57BL6J-439508"
"","439506",843468074,"C57BL6J-439506"
"","439502",843467959,"C57BL6J-439502"
"","443953",843437566,"Vip-IRES-Cre;Ai32-443953"
"","447716",843404662,"Vip-IRES-Cre;Ai32-447716"
"","453991",843401301,"Vip-IRES-Cre;Ai148-453991"
"","457609",843400846,"Rorb-IRES2-Cre-neo-457609"
"","454887",843398978,"Ctxn3-IRES2-FlpO-neo-454887"
"","454886",843398961,"Ctxn3-IRES2-FlpO-neo-454886"
